Student ID,First Name,Last Name,Email,Gender,Major,University
84484277,Lizzie,Raama,lizzie.raama@gmail.com,Male,Early childhood education,DePaul University
11285302,Sabina,Jacinda,sabina.jacinda@gmail.com,Female,Physical and health education teaching,Union University
48080533,Rori,Cleo,rori.cleo@gmail.com,Male,Mechanical engineering,College of William & Mary
8302402,Dagmar,Pulsifer,dagmar.pulsifer@gmail.com,Male,Human resources and personnel management,Immaculata University
34613858,Amalie,Connelly,amalie.connelly@gmail.com,Female,Civil engineering,University of the Pacific
14504602,Arlina,Frodi,arlina.frodi@gmail.com,Male,Metallurgical engineering,University of Mississippi
43757141,Phedra,Alabaster,phedra.alabaster@gmail.com,Male,Computer administration management and security,SUNY College of Environmental Science and Forestry
73497658,Elyssa,Colp,elyssa.colp@gmail.com,Female,Naval architecture and marine engineering,"Texas A&M University, College Station"
12422074,Jackie,Thornburg,jackie.thornburg@gmail.com,Female,Environmental engineering,Western Michigan University
64329673,Zaria,Dulciana,zaria.dulciana@gmail.com,Male,Film video and photographic arts,University of Montana
5532248,Aili,Sprage,aili.sprage@gmail.com,Male,Military technologies,Loyola University Chicago
3991232,Elsie,Erskine,elsie.erskine@gmail.com,Male,Physiology,University of Tennessee
52122528,Dulce,Montgomery,dulce.montgomery@gmail.com,Male,Cosmetology services and culinary arts,"California State University, Fullerton"
44026580,Neila,Korey,neila.korey@gmail.com,Female,Engineering technologies,Princeton University
38509758,Dede,Lea,dede.lea@gmail.com,Male,Multi/interdisciplinary studies,"University of California, Berkeley"
50909726,Marita,Fredi,marita.fredi@gmail.com,Female,Miscellaneous agriculture,Gardner-Webb University
17112863,Lynea,Billye,lynea.billye@gmail.com,Female,Physical and health education teaching,The Catholic University of America
43945462,Carly,Bobbee,carly.bobbee@gmail.com,Female,Treatment therapy professions,West Virginia University
84429146,Sabina,Weide,sabina.weide@gmail.com,Male,Transportation sciences and technologies,Pace University
32884256,Clary,Madox,clary.madox@gmail.com,Female,Miscellaneous engineering technologies,Drexel University
32021524,Mamie,Bethany,mamie.bethany@gmail.com,Female,Physiology,Boston College
81349117,Malina,Billye,malina.billye@gmail.com,Male,Engineering and industrial management,Lipscomb University
66219498,Daphne,Moseley,daphne.moseley@gmail.com,Male,Special needs education,"University of Hawaii, Manoa"
9316604,Anthia,Callista,anthia.callista@gmail.com,Male,Teacher education: multiple levels,East Carolina University
49729388,Ottilie,Allys,ottilie.allys@gmail.com,Male,Mechanical engineering,San Diego State University
96940714,Sabina,Silvan,sabina.silvan@gmail.com,Female,Sociology,Benedictine University
32253982,Dorthy,Cloris,dorthy.cloris@gmail.com,Male,Human services and community organization,"University of Illinois, Urbana-Champaign"
50967590,Ilse,Christal,ilse.christal@gmail.com,Female,Marketing and marketing research,SUNY College of Environmental Science and Forestry
60180004,Asia,Tillford,asia.tillford@gmail.com,Male,Miscellaneous education,"University of Massachusetts, Boston"
14985225,Patricia,Couture,patricia.couture@gmail.com,Female,Metallurgical engineering,George Mason University
71920828,Raf,Hoenack,raf.hoenack@gmail.com,Female,Miscellaneous engineering,"University at Albany, SUNY"
96222279,Maud,Fairweather,maud.fairweather@gmail.com,Male,General social sciences,New York University
915518,Siana,Catie,siana.catie@gmail.com,Male,Petroleum engineering,University of Tennessee
43699381,Misha,Madelene,misha.madelene@gmail.com,Male,Medical assisting services,Widener University
9214517,Gerianna,Tristram,gerianna.tristram@gmail.com,Male,Miscellaneous social sciences,University of Miami
67850623,Tori,Masao,tori.masao@gmail.com,Female,Computer engineering,University of South Florida
40783340,Clementine,Fredi,clementine.fredi@gmail.com,Female,Criminal justice and fire protection,University of San Francisco
70284131,Mary,Alice,mary.alice@gmail.com,Female,Environmental science,"University of Alabama, Huntsville"
65074798,Paola,Lareena,paola.lareena@gmail.com,Male,Environmental engineering,Lipscomb University
23997858,Tatiania,Weinreb,tatiania.weinreb@gmail.com,Male,Human resources and personnel management,North Dakota State University
7892259,Kylynn,Lorain,kylynn.lorain@gmail.com,Female,Early childhood education,Michigan State University
69915176,Frances,Vary,frances.vary@gmail.com,Male,Hospitality management,Montclair State University
1669735,Daune,Gaspard,daune.gaspard@gmail.com,Female,Philosophy and religious studies,"University of Maryland, College Park"
48217732,Pollyanna,Glovsky,pollyanna.glovsky@gmail.com,Male,Journalism,Adelphi University
90165721,Yvonne,Johnsson,yvonne.johnsson@gmail.com,Male,Naval architecture and marine engineering,University of Miami
31610983,Ardys,Casimir,ardys.casimir@gmail.com,Male,Cosmetology services and culinary arts,Robert Morris University
77453794,Malina,Merriott,malina.merriott@gmail.com,Male,Nursing,"University of Nebraska, Lincoln"
5689612,Kore,Tannie,kore.tannie@gmail.com,Female,Engineering and industrial management,Ball State University
74005744,Tarra,Bertold,tarra.bertold@gmail.com,Male,Biology,West Virginia University
77402115,Sybille,Stanwood,sybille.stanwood@gmail.com,Male,Management information systems and statistics,University of Montana
47086573,Vinita,Buckler,vinita.buckler@gmail.com,Male,History,Stevens Institute of Technology
67053994,Kaja,Adlare,kaja.adlare@gmail.com,Male,Public policy,Howard University
19827610,Fernande,Darbie,fernande.darbie@gmail.com,Male,Miscellaneous agriculture,Seton Hall University
38978307,Lorne,Brackely,lorne.brackely@gmail.com,Male,Anthropology and archeology,University of South Carolina
68074706,Nonnah,Gabrielli,nonnah.gabrielli@gmail.com,Female,Art and music education,Michigan State University
92067098,Arabel,Hailee,arabel.hailee@gmail.com,Female,Naval architecture and marine engineering,"University of Massachusetts, Amherst"
50225216,Tarra,O'Rourke,tarra.o'rourke@gmail.com,Male,Library science,"University of Illinois, Urbana-Champaign"
17859271,Candi,Ciapas,candi.ciapas@gmail.com,Female,Human resources and personnel management,"University of Texas, Dallas"
11387472,Olivette,Creamer,olivette.creamer@gmail.com,Male,Computer science,Illinois State University
40615030,Laurene,Martsen,laurene.martsen@gmail.com,Female,Interdisciplinary social sciences,Michigan State University
99061392,Kittie,Bonilla,kittie.bonilla@gmail.com,Male,Finance,Texas Tech University
65316124,Kara-Lynn,Thornburg,kara-lynn.thornburg@gmail.com,Male,Miscellaneous psychology,Worcester Polytechnic Institute
92716886,Winifred,Truc,winifred.truc@gmail.com,Male,Agriculture production and management,Worcester Polytechnic Institute
14807112,Jackie,Johnsson,jackie.johnsson@gmail.com,Female,Physical sciences,Tufts University
29578486,Hermione,Jalbert,hermione.jalbert@gmail.com,Male,Humanities,St. John Fisher College
83172387,Cam,Kronfeld,cam.kronfeld@gmail.com,Female,Electrical engineering,"University of California, Santa Barbara"
91346877,Maye,Jobi,maye.jobi@gmail.com,Female,Construction services,Oklahoma State University
44004851,Sharai,Jacqui,sharai.jacqui@gmail.com,Male,Construction services,"Binghamton University, SUNY"
66588557,Kirbee,Couture,kirbee.couture@gmail.com,Male,Sociology,University of Wyoming
64615646,Netty,Sibyls,netty.sibyls@gmail.com,Female,Elementary education,Ohio University
83114997,Raina,Alwin,raina.alwin@gmail.com,Female,Public policy,"Purdue University, West Lafayette"
80707282,Aurore,Brieta,aurore.brieta@gmail.com,Male,Computer science,Johns Hopkins University
15975405,Sue,Hieronymus,sue.hieronymus@gmail.com,Female,Humanities,Kansas State University
21994844,Theodora,Goddard,theodora.goddard@gmail.com,Male,Computer engineering,Michigan State University
73701032,Sibella,Carleen,sibella.carleen@gmail.com,Female,Mining and mineral engineering,"Southern Illinois University, Carbondale"
16855431,Alleen,Ulphia,alleen.ulphia@gmail.com,Male,Agriculture production and management,"University of Alaska, Fairbanks"
55500534,Miquela,Land,miquela.land@gmail.com,Male,Geography,University of Chicago
31650160,Blondelle,Uund,blondelle.uund@gmail.com,Male,Human resources and personnel management,Benedictine University
79241781,Ketti,Aprile,ketti.aprile@gmail.com,Female,General agriculture,University of New Hampshire
62372789,Gale,Niles,gale.niles@gmail.com,Female,Mechanical engineering,Gardner-Webb University
8495592,Carol-Jean,Zitvaa,carol-jean.zitvaa@gmail.com,Male,Early childhood education,"Texas A&M University, College Station"
29989453,Phedra,Olympium,phedra.olympium@gmail.com,Female,Secondary teacher education,St. John's University
25843686,Nessie,Sacken,nessie.sacken@gmail.com,Male,Geosciences,"University of California, Los Angeles"
98820202,Ethel,Lunsford,ethel.lunsford@gmail.com,Male,Medical assisting services,Yeshiva University
64581440,Vevay,Romelda,vevay.romelda@gmail.com,Male,General education,Lipscomb University
28988695,Blake,Cleo,blake.cleo@gmail.com,Male,Philosophy and religious studies,University of Delaware
3802882,Hermione,Ioab,hermione.ioab@gmail.com,Male,Biological engineering,University of Tulsa
97933404,Layla,Bollay,layla.bollay@gmail.com,Male,General social sciences,College of William & Mary
68720767,Emmey,Aloise,emmey.aloise@gmail.com,Female,Astronomy and astrophysics,University of Southern California
86133691,Elora,Felecia,elora.felecia@gmail.com,Female,Theology and religious vocations,"University of California, Irvine"
58571270,Tamqrah,Lory,tamqrah.lory@gmail.com,Female,Political science and government,"University of Massachusetts, Amherst"
34701420,Emilia,Rooney,emilia.rooney@gmail.com,Female,History,Texas Tech University
84789643,Bernardine,Zeeba,bernardine.zeeba@gmail.com,Male,Biological engineering,University of Rhode Island
80848974,Layla,Pitt,layla.pitt@gmail.com,Female,Physical and health education teaching,University of Pittsburgh
6312343,Binny,Etom,binny.etom@gmail.com,Female,Public policy,"University of California, San Diego"
12867606,Lauryn,Newell,lauryn.newell@gmail.com,Male,Treatment therapy professions,Oregon State University
62902651,Rani,Havens,rani.havens@gmail.com,Male,Physical fitness parks recreation and leisure,"University of Maryland, College Park"
69189403,Karena,Dreda,karena.dreda@gmail.com,Male,Physical sciences,Princeton University
59967032,Ileana,Ivens,ileana.ivens@gmail.com,Female,Biochemical sciences,Rochester Institute of Technology
30199229,Diena,Calhoun,diena.calhoun@gmail.com,Male,N/a (less than bachelor's degree),"Ohio State University, Columbus"
5359198,Doro,Fontana,doro.fontana@gmail.com,Female,Community and public health,New York University
78306950,Heddie,Westphal,heddie.westphal@gmail.com,Male,Studio arts,"University of California, San Diego"
72644359,Thalia,Pascia,thalia.pascia@gmail.com,Male,Agriculture production and management,University of Missouri
59521297,Dione,Burnside,dione.burnside@gmail.com,Male,Materials science,"Arizona State University, Tempe"
78203546,Marcy,Philipp,marcy.philipp@gmail.com,Male,Information sciences,New Jersey Institute of Technology
74515071,Mignon,Gaynor,mignon.gaynor@gmail.com,Female,Operations logistics and e-commerce,New School
95354224,Romona,Woodberry,romona.woodberry@gmail.com,Female,"Electrical, mechanical, and precision technologies and production","University of Illinois, Chicago"
76975090,Andree,Erich,andree.erich@gmail.com,Male,General engineering,"University of Michigan, Ann Arbor"
45444627,Di,Levey,di.levey@gmail.com,Female,French german latin and other common foreign language studies,San Diego State University
66185030,Pamella,Letsou,pamella.letsou@gmail.com,Female,Metallurgical engineering,University of New Mexico
69430073,Agnese,Bari,agnese.bari@gmail.com,Female,Miscellaneous social sciences,"University of Alaska, Fairbanks"
10922613,Binny,Flita,binny.flita@gmail.com,Female,Neuroscience,University of Virginia
40193899,Dotty,Fiester,dotty.fiester@gmail.com,Female,Geosciences,University of Louisville
80512353,Janey,Taam,janey.taam@gmail.com,Female,Civil engineering,University of Delaware
33487889,Julieta,Laverne,julieta.laverne@gmail.com,Female,Miscellaneous fine arts,"University of Alaska, Fairbanks"
1858970,Krystle,Noman,krystle.noman@gmail.com,Male,Engineering mechanics physics and science,Maryville University of St. Louis
97007557,Lorie,Nore,lorie.nore@gmail.com,Male,Communications,Princeton University
40387809,Phedra,Egbert,phedra.egbert@gmail.com,Female,Food science,Rensselaer Polytechnic Institute
21301772,Ursulina,Joni,ursulina.joni@gmail.com,Female,Counseling psychology,Georgia Institute of Technology
11463971,Nollie,Nelsen,nollie.nelsen@gmail.com,Female,Metallurgical engineering,Clark University
18142238,Darci,Jeanne,darci.jeanne@gmail.com,Female,Materials science,"Rutgers University, New Brunswick"
20542903,Phylis,Meter,phylis.meter@gmail.com,Male,Genetics,"University of Alabama, Huntsville"
74054608,Reeba,Ehrman,reeba.ehrman@gmail.com,Female,Engineering and industrial management,"Purdue University, West Lafayette"
9059824,Sharai,Kosey,sharai.kosey@gmail.com,Male,Mathematics teacher education,Lesley University
1678638,Vere,Fiann,vere.fiann@gmail.com,Female,Communication technologies,Villanova University
3665230,Fred,Ioab,fred.ioab@gmail.com,Female,Civil engineering,"Louisiana State University, Baton Rouge"
24758846,Leeanne,Jacqui,leeanne.jacqui@gmail.com,Female,Social psychology,"University of California, Riverside"
93697673,Nyssa,Avi,nyssa.avi@gmail.com,Male,Petroleum engineering,Central Michigan University
29466343,Ann-Marie,Fiann,ann-marie.fiann@gmail.com,Male,Materials engineering and materials science,Lipscomb University
49569598,Belva,Ellerey,belva.ellerey@gmail.com,Male,Miscellaneous psychology,Old Dominion University
